3.541666666666666519e+00
2.916666666666666519e+00
4.513888888888888395e+00
9.861111111111110716e+00
1.034722222222222143e+01
1.166666666666666607e+01
1.659722222222222143e+01
2.673611111111111072e+01
3.194444444444444287e+01
3.354166666666666430e+01
3.562500000000000000e+01
3.597222222222222143e+01
3.694444444444444287e+01
3.604166666666666430e+01
3.548611111111110716e+01
3.666666666666666430e+01
3.819444444444444287e+01
3.951388888888888573e+01
4.444444444444444287e+01
5.305555555555555713e+01
5.729166666666666430e+01
5.715277777777777857e+01
6.125000000000000000e+01
6.472222222222221433e+01
6.666666666666667140e+01
6.854166666666667140e+01
7.236111111111111427e+01
7.375000000000000000e+01
7.541666666666667140e+01
7.715277777777777146e+01
7.944444444444444287e+01
8.104166666666667140e+01
8.305555555555555713e+01
8.409722222222221433e+01
8.541666666666667140e+01
8.666666666666667140e+01
8.895833333333332860e+01
9.055555555555555713e+01
9.138888888888888573e+01
9.187500000000000000e+01
9.256944444444444287e+01
9.361111111111111427e+01
9.375000000000000000e+01
9.388888888888888573e+01
9.486111111111111427e+01
9.527777777777777146e+01
9.562500000000000000e+01
9.611111111111111427e+01
9.638888888888888573e+01
9.652777777777777146e+01
9.694444444444444287e+01
9.701388888888888573e+01
9.750000000000000000e+01
9.756944444444444287e+01
9.770833333333332860e+01
9.736111111111111427e+01
9.791666666666665719e+01
9.840277777777777146e+01
9.847222222222221433e+01
9.833333333333332860e+01
9.812500000000000000e+01
9.840277777777777146e+01
9.868055555555555713e+01
9.868055555555555713e+01
9.868055555555555713e+01
9.881944444444444287e+01
9.847222222222221433e+01
9.854166666666665719e+01
9.847222222222221433e+01
9.868055555555555713e+01
9.888888888888888573e+01
9.861111111111111427e+01
9.888888888888888573e+01
9.888888888888888573e+01
9.881944444444444287e+01
9.881944444444444287e+01
9.888888888888888573e+01
9.895833333333332860e+01
9.881944444444444287e+01
9.868055555555555713e+01
9.895833333333332860e+01
9.895833333333332860e+01
9.895833333333332860e+01
9.909722222222221433e+01
9.895833333333332860e+01
9.902777777777777146e+01
9.895833333333332860e+01
9.916666666666665719e+01
9.909722222222221433e+01
9.909722222222221433e+01
9.909722222222221433e+01
9.923611111111111427e+01
9.930555555555555713e+01
9.937500000000000000e+01
9.916666666666665719e+01
9.923611111111111427e+01
9.923611111111111427e+01
9.923611111111111427e+01
9.944444444444444287e+01
9.944444444444444287e+01
